h3,population,geometry
86214054fffffff,3.0,"POLYGON ((72.01304358780766 54.027180022000536, 72.02130536452171 53.991367908671485, 72.0786792090659 53.9775830576391, 72.1278504051164 53.99959453871531, 72.11966970573394 54.03541222784055, 72.06223669750759 54.04921287934616, 72.01304358780766 54.027180022000536))"
862140537ffffff,1.0,"POLYGON ((71.54662394606498 53.93528259582811, 71.55522920857149 53.89948664043746, 71.61262886395546 53.88591780574241, 71.66148315876563 53.90812949913335, 71.65295827533583 53.943931486218034, 71.5954986807033 53.957515767207354, 71.54662394606498 53.93528259582811))"
86214052fffffff,475.0,"POLYGON ((71.6933885775214 54.001915254314056, 71.70189289930693 53.96612049889968, 71.75933167921579 53.95248605256196, 71.80832589555801 53.97463081614357, 71.79990230607046 54.010431462438696, 71.74240373111563 54.024081473371865, 71.6933885775214 54.001915254314056))"
86214051fffffff,229.0,"POLYGON ((71.71886220564305 53.89451057847727, 71.7273272500572 53.85869547028371, 71.78462581035414 53.84504204386793, 71.83351875412279 53.86718817874473, 71.8251340898975 53.90300914591394, 71.76777606525405 53.91667813826623, 71.71886220564305 53.89451057847727))"
862140517ffffff,29.0,"POLYGON ((71.61262886395546 53.88591780574241, 71.62117417161802 53.85010866100874, 71.67849354775002 53.83650522722238, 71.7273272500572 53.85869547028371, 71.71886220564305 53.89451057847727, 71.66148315876563 53.90812949913335, 71.61262886395546 53.88591780574241))"
8621404f7ffffff,5.0,"POLYGON ((72.02169994474902 53.754294597910544, 72.02990672224846 53.71843510773731, 72.08694236169745 53.70462927295247, 72.13582964385391 53.72666718404125, 72.12770300369661 53.76253222443973, 72.07060890923465 53.77635382258751, 72.02169994474902 53.754294597910544))"
8621404efffffff,1.0,"POLYGON ((72.16856473684481 53.82040510348581, 72.17666997183252 53.784547216953634, 72.2337416126233 53.770675863810204, 72.28276628479436 53.792646537356994, 72.27474152766763 53.82850983220422, 72.21761158620478 53.842397064358316, 72.16856473684481 53.82040510348581))"
8621404e7ffffff,2.0,"POLYGON ((72.06242330595477 53.812206195801885, 72.07060890923465 53.77635382258751, 72.12770300369661 53.76253222443973, 72.17666997183252 53.784547216953634, 72.16856473684481 53.82040510348581, 72.11141213067323 53.83424250330673, 72.06242330595477 53.812206195801885))"
8621404dfffffff,3.0,"POLYGON ((72.19284303938097 53.712811671644005, 72.2009109287876 53.676934069790605, 72.25784369287167 53.663044777611375, 72.30676651326351 53.68501722674696, 72.29877874941675 53.72090020619027, 72.24178800565724 53.73480537801077, 72.19284303938097 53.712811671644005))"
8621404c7ffffff,3.0,"POLYGON ((72.12770300369661 53.76253222443973, 72.13582964385391 53.72666718404125, 72.19284303938097 53.712811671644005, 72.24178800565724 53.73480537801077, 72.2337416126233 53.770675863810204, 72.17666997183252 53.784547216953634, 72.12770300369661 53.76253222443973))"
8621404b7ffffff,333.0,"POLYGON ((71.76945757379458 53.679519588065176, 71.77784486558546 53.643664543017906, 71.83486495846294 53.62997368367639, 71.88355653450971 53.6521223190777, 71.87524892526406 53.68798315994989, 71.81817002168569 53.70168958850275, 71.76945757379458 53.679519588065176))"
8621404afffffff,590.0,"POLYGON ((71.91573314320753 53.74596305408585, 71.92401994672184 53.710109218791, 71.98107742219848 53.696353078917596, 72.02990672224846 53.71843510773731, 72.02169994474902 53.754294597910544, 71.96458380593191 53.76806642339977, 71.91573314320753 53.74596305408585))"
8621404a7ffffff,1.0,"POLYGON ((71.80980330502324 53.737537664440154, 71.81817002168569 53.70168958850275, 71.87524892526406 53.68798315994989, 71.92401994672184 53.710109218791, 71.91573314320753 53.74596305408585, 71.85859536938973 53.759685090146306, 71.80980330502324 53.737537664440154))"
86214049fffffff,14.0,"POLYGON ((71.94055540491203 53.638381826564284, 71.94880411739679 53.60250832675158, 72.00572301807685 53.58873390414995, 72.05445151211502 53.610817313276954, 72.04628247726967 53.646696436884945, 71.98930523584417 53.660486546520055, 71.94055540491203 53.638381826564284))"
862140497ffffff,2110.0,"POLYGON ((71.83486495846294 53.62997368367639, 71.84319323686877 53.59410591195477, 71.9001335607439 53.58038102864341, 71.94880411739679 53.60250832675158, 71.94055540491203 53.638381826564284, 71.88355653450971 53.6521223190777, 71.83486495846294 53.62997368367639))"
86214048fffffff,13.0,"POLYGON ((71.98107742219848 53.696353078917596, 71.98930523584417 53.660486546520055, 72.04628247726967 53.646696436884945, 72.095090268218 53.66875715350394, 72.08694236169745 53.70462927295247, 72.02990672224846 53.71843510773731, 71.98107742219848 53.696353078917596))"
862140487ffffff,10.0,"POLYGON ((71.87524892526406 53.68798315994989, 71.88355653450971 53.6521223190777, 71.94055540491203 53.638381826564284, 71.98930523584417 53.660486546520055, 71.98107742219848 53.696353078917596, 71.92401994672184 53.710109218791, 71.87524892526406 53.68798315994989))"
86214046fffffff,1.0,"POLYGON ((72.18520177418675 53.98575958624518, 72.19332301864203 53.949929011561835, 72.25059281712964 53.93605989307598, 72.29980001656425 53.95800545138028, 72.29175983766488 53.99384142816583, 72.23443135917823 54.00772646383758, 72.18520177418675 53.98575958624518))"
86214045fffffff,490.0,"POLYGON ((72.20952789596501 53.87824772228271, 72.21761158620478 53.842397064358316, 72.27474152766763 53.82850983220422, 72.32384610041673 53.85045735982916, 72.31584311950525 53.88631338890043, 72.25865482226685 53.90021653842571, 72.20952789596501 53.87824772228271))"
86214044fffffff,51.0,"POLYGON ((72.25059281712964 53.93605989307598, 72.25865482226685 53.90021653842571, 72.31584311950525 53.88631338890043, 72.36502778798283 53.90823765748079, 72.35704672437258 53.94408634602726, 72.29980001656425 53.95800545138028, 72.25059281712964 53.93605989307598))"
862140447ffffff,1.0,"POLYGON ((72.14417388414975 53.92793887757769, 72.15231672168437 53.89210096218396, 72.20952789596501 53.87824772228271, 72.25865482226685 53.90021653842571, 72.25059281712964 53.93605989307598, 72.19332301864203 53.949929011561835, 72.14417388414975 53.92793887757769))"
862140427ffffff,1.0,"POLYGON ((71.8251340898975 53.90300914591394, 71.83351875412279 53.86718817874473, 71.89079608630813 53.853484774505155, 71.9397479747432 53.87558671187719, 71.93144380609886 53.911413433356635, 71.87410721742697 53.92513248224043, 71.8251340898975 53.90300914591394))"
86214041fffffff,190.0,"POLYGON ((71.95631794548464 53.80391317846416, 71.96458380593191 53.76806642339977, 72.02169994474902 53.754294597910544, 72.07060890923465 53.77635382258751, 72.06242330595477 53.812206195801885, 72.0052484458164 53.82599374526074, 71.95631794548464 53.80391317846416))"
862140407ffffff,3.0,"POLYGON ((71.89079608630813 53.853484774505155, 71.89912124216653 53.817650860427506, 71.95631794548464 53.80391317846416, 72.0052484458164 53.82599374526074, 71.99700366654066 53.86183334551692, 71.9397479747432 53.87558671187719, 71.89079608630813 53.853484774505155))"
8621403b7ffffff,251.0,"POLYGON ((72.56460680009056 54.23248556650887, 72.57247613338099 54.196674699166486, 72.62993264737658 54.182641109854764, 72.67957825269222 54.20440218134544, 72.67179113925606 54.240218088660114, 72.61427616723198 54.25426790412974, 72.56460680009056 54.23248556650887))"
8621403a7ffffff,1.0,"POLYGON ((72.60642961433348 54.29007098405163, 72.61427616723198 54.25426790412974, 72.67179113925606 54.240218088660114, 72.72151803454976 54.26195510765296, 72.71375393786124 54.29776318961501, 72.65618045631864 54.31182927021988, 72.60642961433348 54.29007098405163))"
86214039fffffff,836.0,"POLYGON ((72.73700996983797 54.19031833996911, 72.74473786427055 54.15448971025952, 72.80208640440131 54.140371979266575, 72.85176497871623 54.16206655819398, 72.84411927675968 54.19790005276118, 72.786712775477 54.21203412319418, 72.73700996983797 54.19031833996911))"
862140397ffffff,505.0,"POLYGON ((72.62993264737658 54.182641109854764, 72.63774263098199 54.1468174515625, 72.69511616374085 54.13274987373772, 72.74473786427055 54.15448971025952, 72.73700996983797 54.19031833996911, 72.67957825269222 54.20440218134544, 72.62993264737658 54.182641109854764))"
862140387ffffff,13.0,"POLYGON ((72.67179113925606 54.240218088660114, 72.67957825269222 54.20440218134544, 72.73700996983797 54.19031833996911, 72.786712775477 54.21203412319418, 72.77900798656644 54.247854963899876, 72.72151803454976 54.26195510765296, 72.67179113925606 54.240218088660114))"
862140377ffffff,390.0,"POLYGON ((72.84027163221506 54.4702053498575, 72.84796579107305 54.434421189426715, 72.90563074705997 54.42027190465164, 72.95565994477562 54.44189034158443, 72.94804905916638 54.477679282449, 72.89032566994327 54.491845025842245, 72.84027163221506 54.4702053498575))"
86214036fffffff,25.0,"POLYGON ((72.99057331467675 54.53505387978882, 72.99816035006998 54.49927309945232, 73.0558573867851 54.48505674847075, 73.10602560645998 54.50660462439263, 73.09852218488462 54.54239003907735, 73.04076689773781 54.556622963489396, 72.99057331467675 54.53505387978882))"
862140367ffffff,231.0,"POLYGON ((72.88265512228577 54.52762106419895, 72.89032566994327 54.491845025842245, 72.94804905916638 54.477679282449, 72.99816035006998 54.49927309945232, 72.99057331467675 54.53505387978882, 72.93279144354305 54.54923612109574, 72.88265512228577 54.52762106419895))"
86214035fffffff,706.0,"POLYGON ((73.01329877833938 54.42769052480242, 73.02085022645909 54.39188878603058, 73.07840458767089 54.377655033052406, 73.12846539437315 54.39920646846344, 73.12099718385605 54.43501281133914, 73.06338489728653 54.44926313462471, 73.01329877833938 54.42769052480242))"
86214034fffffff,83.0,"POLYGON ((73.0558573867851 54.48505674847075, 73.06338489728653 54.44926313462471, 73.12099718385605 54.43501281133914, 73.1711398998864 54.45653951250264, 73.16369586465777 54.492337691727535, 73.10602560645998 54.50660462439263, 73.0558573867851 54.48505674847075))"
862140347ffffff,497.0,"POLYGON ((72.94804905916638 54.477679282449, 72.95565994477562 54.44189034158443, 73.01329877833938 54.42769052480242, 73.06338489728653 54.44926313462471, 73.0558573867851 54.48505674847075, 72.99816035006998 54.49927309945232, 72.94804905916638 54.477679282449))"
862140337ffffff,621.0,"POLYGON ((72.58281636436575 54.39743861915159, 72.5906997413393 54.3616563695126, 72.64835683046344 54.34762448850869, 72.69818934617186 54.369358609949586, 72.69038879482383 54.405145892470955, 72.63267286844764 54.41919404041525, 72.58281636436575 54.39743861915159))"
86214032fffffff,20.0,"POLYGON ((72.73252585503974 54.462635008590524, 72.74030318359975 54.42685573589241, 72.79799383724823 54.41275700770438, 72.84796579107305 54.434421189426715, 72.84027163221506 54.4702053498575, 72.78252231669191 54.48432046068364, 72.73252585503974 54.462635008590524))"
862140327ffffff,65.0,"POLYGON ((72.62481247541376 54.4549683182385, 72.63267286844764 54.41919404041525, 72.69038879482383 54.405145892470955, 72.74030318359975 54.42685573589241, 72.73252585503974 54.462635008590524, 72.67475103960483 54.476699462797, 72.62481247541376 54.4549683182385))"
862140307ffffff,14.0,"POLYGON ((72.69038879482383 54.405145892470955, 72.69818934617186 54.369358609949586, 72.75582138837389 54.355276225136926, 72.80571145746381 54.37696479926232, 72.79799383724823 54.41275700770438, 72.74030318359975 54.42685573589241, 72.69038879482383 54.405145892470955))"
8621402efffffff,28.0,"POLYGON ((73.20818570891436 54.27744481421373, 73.21556018602513 54.24160530883888, 73.27286163716742 54.22727057050389, 73.32284567843725 54.24875867985145, 73.3155540243926 54.284602583427045, 73.25819547548197 54.29895399933356, 73.20818570891436 54.27744481421373))"
8621402e7ffffff,176.0,"POLYGON ((73.10084620645397 54.270191113193995, 73.10830341025212 54.23435611335188, 73.16563175154359 54.220071502919545, 73.21556018602513 54.24160530883888, 73.20818570891436 54.27744481421373, 73.15080003961862 54.29174602797424, 73.10084620645397 54.270191113193995))"
8621402d7ffffff,804.0,"POLYGON ((73.12318297618063 54.16266574132399, 73.13060539203119 54.126810425062345, 73.18779277905638 54.1125089264406, 73.23761472956048 54.134046163198505, 73.23027466975677 54.16990595539301, 73.17303027270518 54.18422405466268, 73.12318297618063 54.16266574132399))"
8621402cfffffff,221.0,"POLYGON ((73.27286163716742 54.22727057050389, 73.28017756912318 54.191418685137414, 73.33739488824092 54.17705055944395, 73.38735306910843 54.19851762600433, 73.38011982138995 54.23437384118196, 73.32284567843725 54.24875867985145, 73.27286163716742 54.22727057050389))"
8621402b7ffffff,12.0,"POLYGON ((72.80208640440131 54.140371979266575, 72.80975529972993 54.10453073211267, 72.86702074143653 54.09037924780782, 72.91667494404474 54.11205265396862, 72.90908810878447 54.147898697563, 72.85176497871623 54.16206655819398, 72.80208640440131 54.140371979266575))"
8621402afffffff,4658.0,"POLYGON ((72.95125983351588 54.205386188966855, 72.95882324133534 54.16954793625582, 73.01612054407548 54.15532997042647, 73.06591191784749 54.176933787002646, 73.05843090417787 54.212776690992825, 73.00107609100792 54.22701114686601, 72.95125983351588 54.205386188966855))"
8621402a7ffffff,316.0,"POLYGON ((72.84411927675968 54.19790005276118, 72.85176497871623 54.16206655819398, 72.90908810878447 54.147898697563, 72.95882324133534 54.16954793625582, 72.95125983351588 54.205386188966855, 72.8938789669507 54.219570464536226, 72.84411927675968 54.19790005276118))"
86214029fffffff,4.0,"POLYGON ((72.97391478313692 54.097851139633576, 72.98144297139068 54.06199265179803, 73.03859960045538 54.047757620262956, 73.08828520174609 54.06936460835638, 73.08083903976117 54.10522771767045, 73.02362521896166 54.11947923707998, 72.97391478313692 54.097851139633576))"
862140297ffffff,19.0,"POLYGON ((72.86702074143653 54.09037924780782, 72.87463085699983 54.05452548811238, 72.93181327959208 54.040340386813085, 72.98144297139068 54.06199265179803, 72.97391478313692 54.097851139633576, 72.91667494404474 54.11205265396862, 72.86702074143653 54.09037924780782))"
86214028fffffff,1.0,"POLYGON ((73.01612054407548 54.15532997042647, 73.02362521896166 54.11947923707998, 73.08083903976117 54.10522771767045, 73.13060539203119 54.126810425062345, 73.12318297618063 54.16266574132399, 73.06591191784749 54.176933787002646, 73.01612054407548 54.15532997042647))"
862140287ffffff,109.0,"POLYGON ((72.90908810878447 54.147898697563, 72.91667494404474 54.11205265396862, 72.97391478313692 54.097851139633576, 73.02362521896166 54.11947923707998, 73.01612054407548 54.15532997042647, 72.95882324133534 54.16954793625582, 72.90908810878447 54.147898697563))"
862140277ffffff,56.0,"POLYGON ((73.07840458767089 54.377655033052406, 73.08589682227135 54.34184060092561, 73.14336679515726 54.32757304895237, 73.19340215063313 54.349103342777724, 73.18599301578854 54.3849223102521, 73.12846539437315 54.39920646846344, 73.07840458767089 54.377655033052406))"
86214026fffffff,586.0,"POLYGON ((73.22872521509952 54.44223870913999, 73.23611008922848 54.406427869732546, 73.29361054813052 54.392093333232864, 73.34378356296058 54.41355293655909, 73.33648212230953 54.44936816478153, 73.27892420258782 54.46371942087187, 73.22872521509952 54.44223870913999))"
862140267ffffff,157.0,"POLYGON ((73.12099718385605 54.43501281133914, 73.12846539437315 54.39920646846344, 73.18599301578854 54.3849223102521, 73.23611008922848 54.406427869732546, 73.22872521509952 54.44223870913999, 73.1711398998864 54.45653951250264, 73.12099718385605 54.43501281133914))"
862140257ffffff,5.0,"POLYGON ((73.14336679515726 54.32757304895237, 73.15080003961862 54.29174602797424, 73.20818570891436 54.27744481421373, 73.25819547548197 54.29895399933356, 73.25084519259529 54.33478548702472, 73.19340215063313 54.349103342777724, 73.14336679515726 54.32757304895237))"
